both held out,final_loss,nearest_object_rate,novel phrasing,policy,seed,seen,train_s,unseen objects
0.046875,1.4991347789764404,0.3385416567325592,0.046875,discrete (RT-2),0,0.046875,15.771143707999727,0.046875
0.02083333395421505,0.06628214567899704,0.3645833432674408,0.02083333395421505,regression,0,0.02083333395421505,11.570472041988978,0.02083333395421505
0.03125,0.19456839561462402,0.3802083432674408,0.03125,diffusion,0,0.03125,12.260669750001398,0.02083333395421505
0.0572916679084301,0.46644896268844604,0.3489583432674408,0.02083333395421505,flow (pi-0),0,0.02604166604578495,12.213746459005051,0.03125
0.0364583320915699,0.06302245706319809,0.3541666567325592,0.010416666977107525,blind (no language),0,0.010416666977107525,10.726114916993538,0.0364583320915699
